,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,hourly,employer_provided,min_salary,max_salary,average_salary,company_txt,job_state,same_state,age,python_yn,r_studio_yn,spark_yn,aws_yn,excel_yn,job_simp,seniority,desc_len,num_comp
971,Senior Quantitative Researcher/Strategist,$91K-$110K (Glassdoor est.),"Old Mission Capital, a global quantitative proprietary trading firm is currently hiring a Senior Quantitative Researcher to work in either our Chicago or New York City offices. The Senior Quantitative Researcher will be responsible for building quantitative models for medium-term (seconds to minutes) equity forecasts in US and Global Equities.

This senior quantitative researcher will be conducting research and analyzing large data sets to develop and implement alpha signals while contributing to portfolio construction.
You will be collaborating with others to analyze the performance while optimizing and creating new strategies

Qualifications:
An advanced degree in a quantitative field such as computer science, an engineering discipline, mathematics, statistics, or physics. PhD preferred.
A deep technical understanding of advanced statistical techniques.
5+ years of relevant equity trading experience.
Expertise building statistical models equity forecasts, with a proven track record of deploying such models to production equity trading systems.
Proficiency in at least one of the following languages: C++, Python, R, Matlab, Ruby, Java.
Experience leading a team of researchers, either in industry or academia.
Superior written and verbal communication skills.
The successful candidate must have valid work authorization to work for any employer in the US without sponsorship.
Old Mission Capital is not accepting unsolicited resumes from any staffing/search firms. All resumes submitted by staffing/search firms to any employee at Old Mission Capital via-email, the Internet or directly without a valid signed search agreement will be deemed the sole property of Old Mission Capital, and no fee will be paid in the event the candidate is hired by Old Mission Capital.",4.7,"Old Mission Capital
4.7","Chicago, IL","Chicago, IL",51 to 200 employees,2008,Private Practice / Firm,Brokerage Services,Finance,Unknown / Non-Applicable,"Susquehanna International Group (SIG), Jane Street, Optiver",0,0,91,110,100.5,Old Mission Capital, IL,1,12,1,0,0,0,0,na,senior,1785,3
972,"Analyst II, Data Science",$91K-$110K (Glassdoor est.),"Advance your career at Liberty Mutual - A Fortune 100 Company!
Responsibilities:
Collaborate with business partners to research and develop predictive analytic solutions that enable data-driven strategic decision-making
Utilize data science techniques to manipulate large structured and unstructured data sets, identify patterns in raw data, and develop models to predict the likelihood of a future outcome and/or to optimize business solution
Apply knowledge of sophisticated analytics techniques to manipulate large structured and unstructured data sets in order to generate insights to inform business decisions
Identify and test hypotheses, ensuring statistical significance, as part of building and developing predictive models for business application
Translate quantitative analyses and findings into accessible visuals for non-technical audiences, providing a clear view into interpreting the data
Enable the business to make clear trade-offs between and among choices, with a reasonable view into likely outcomes
Customize analytic solutions to specific client needs
Responsible for smaller components of projects of moderate-to-high complexity
Regularly engage with the data science community and participates in cross-functional working groups.

Qualifications:

The position requires a Master's Degree, or foreign equivalent, in Statistics, Applied Economics, or a related field plus two (2) years of experience in the job offered or a related field.
Employer will also accept a PhD Degree, or foreign equivalent, in Statistics, Applied Economics, or a related field.
The position also requires experience with each of the following: NLP and Deep Learning techniques, SQL as well as a statistical language (either Python or R)
Building Machine Learning models
Descriptive analytics, predictive analytics and statistical diagnostic techniques
To apply, please visit https://jobs.libertymutualgroup.com/, select 'Search Jobs,' enter job requisition # 113405 in the 'Job ID or Keywords' field, and submit resume. Alternatively, you may apply by submitting a resume via e-mail to RecruitLM@LibertyMutual.com. Reference requisition number in subject of e-mail.

Benefits:
We value your hard work, integrity and commitment to positive change. In return for your service, it's our privilege to offer you benefits and rewards that support your life and well-being. To learn more about our benefit offerings please visit: https://LMI.co/Benefits
Overview:
At Liberty Mutual, we give motivated, accomplished professionals the opportunity to help us redefine what insurance means; to work for a global leader with a deep sense of humanity and a focus on improving and protecting everyday lives. We create an inspired, collaborative environment, where people can take ownership of their work; push breakthrough ideas; and feel confident that their contributions will be valued and their growth championed.
We're dedicated to doing the right thing for our employees, because we know that their fulfillment and success leads us to great places. Life. Happiness. Innovation. Impact. Advancement. Whatever their pursuit, talented people find their path at Liberty Mutual.",3.3,"Liberty Mutual Insurance
3.3","Boston, MA","Boston, MA",10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,91,110,100.5,Liberty Mutual Insurance, MA,1,108,1,0,0,0,0,analyst,na,3167,3
973,Data Analyst,$91K-$110K (Glassdoor est.),"JOB DESCRIPTION:
Summary
Will work alongside RnD staff to extract, process, plot and interpret data collected from variety of chemical and sensor experiments. Data may also come from deployed sensor networks.

Required Skillsets
• Seeking 1-5 years of experience in Data collection and analytics
• BS or equivalent in CS, Electrical Engineering, Data Sciences. Candidates should have a range of courses on statistics, SPC and databases
• Comfortable with python programming
• Experience with JMP and interpreting / working with Matlab
• Experience with Excel and Powerpoint would be desirable
• A team player

CONTACT INFORMATION:
Sandra Montes
Sandra@OSIEngineering.com
220.2800 x 108
OSIJOBS",4.5,"OSI Engineering
4.5","Newark, CA","Campbell, CA",51 to 200 employees,2010,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),-1,0,0,91,110,100.5,OSI Engineering, CA,0,10,1,0,0,0,1,analyst,na,693,0
974,Cell Therapies - Data Scientist Manager,$91K-$110K (Glassdoor est.),"By clicking the Apply button, I understand that my employment application process with Takeda will commence and that I agree with Takedas Privacy Notice, Privacy Policy and Terms of Use.

Job Description


Are you looking for a patient-focused, innovation-driven company that will inspire you and empower you to shine? Join us as a Cell Therapies - Data Scientist Manager in our Cambridge, MA office.

At Takeda, we are transforming the pharmaceutical industry through our R&D-driven market leadership and being a values-led company. To do this, we empower our people to realize their potential through life-changing work. Certified as a Global Top Employer, we offer stimulating careers, encourage innovation, and strive for excellence in everything we do. We foster an inclusive, collaborative workplace, in which our global teams are united by an unwavering commitment to deliver Better Health and a Brighter Futureto people around the world.

Here, you will be a vital contributor to our inspiring, bold mission.

POSITION OBJECTIVES:

As a Data Science Manager within the Cell Therapies Data Integration team, you will be empowered to be innovative and creative, working at the scientific forefront of Cell Therapies.
The primary responsibility of this professional will include the integration and transformation of complex scientific datasets for the integrated Cell Therapies group.
Work to develop and adapt data mapping specifications through collaborative work across the Cell Therapies organization using languages such as R and Python
Advance technical and analytical capabilities by bringing a broad skill set including data science, business analytics
Provide direction to junior staff to ensure full data organization and control within the Cell Therapies unit
POSITION ACCOUNTABILITIES:
Assess progress of data requirements, integration, and visualization-related workstreams across multiple projects, assess interdependencies, and provide recommendations for reallocation of resources, prioritization, sequencing of activities and/or approach as necessary to meet goals for Cell Therapies groups such as Process Development, Analytical Development, and GMP Manufacturing data
Develop solutions to ensure traceability of data generated by partner groups
Track milestones, activities and inter-dependencies at the program level across projects
Ensure roles and responsibilities are clearly defined and aligned to meet objectives
Improves operations by conducting systems / data analysis and recommending changes in workflow and procedures
Evaluates and identifies new technologies
Communicate the above findings seamlessly and effectively with the Data Integration Team
Maintain excellent relationships with all involved parties
EDUCATION, EXPERIENCE AND SKILLS:
Masters Degree in highly technical/quantitative discipline, for example: Statistics, Analytics, Data Science, Mathematics, Systems Biology, Biophysics
3 years of experience with complex analytical projects including advanced data analysis and statistical modeling in either an academic, research or professional setting.
Demonstrated experience working on multi-disciplinary teams generating multiple complex data streams.
Experience using high level computing languages such as: SAS, C/C++, Java, R, Python, MATLAB, and SQL to process complex data streams. Database programming experience is a plus.
2+ years of experience supervising technical staff
Evidence of project organizational skills and ability to transform datasets quickly and in large quantities.
The candidate should have excellent written and verbal communication, organizational and interpersonal skills, be a strong team player and fully at ease in a matrix environment.
Self-motivation, innovative and critical thinking skills, and excellent time management are vital for success.
WHAT TAKEDA CAN OFFER YOU:
401(k) with company match and Annual Retirement Contribution Plan
Tuition reimbursement Company match of charitable contributions
Health & Wellness programs including onsite flu shots and health screenings
Generous time off for vacation and the option to purchase additional vacation days
Community Outreach Programs
Empowering Our People to Shine

Discover more at takedajobs.com

No Phone Calls or Recruiters Please.

#LI-KS1

Locations


Boston, MA

Worker Type


Employee

Worker Sub-Type


Regular

Time Type


Full time",3.7,"Takeda
3.7","Boston, MA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,91,110,100.5,Takeda, MA,0,239,1,1,0,0,1,data scientist,na,4381,3
975,Data Scientist,$91K-$110K (Glassdoor est.),"Job Description:

Brillient is seeking an experienced Data Scientist to join our team supporting a federal contract in Silver Spring, MD. This position requires U.S. Citizenship or a permanent resident and the ability to obtain and maintain a Government public trust level security clearance. Candidates must have lived in the United States for at least three out of the past five years prior to your application date. You will also meet the residency qualifications if you lived abroad while on government or military duty or if you were a dependent of a federal employee of military member.

Brillient has an immediate need for a Data Scientist to our government client’s data science workstream including data aggregation and analytic projects to support both regulatory review and regulatory science. The employee should have significant expertise in data science.

JOB DESCRIPTION:

Specific tasks shall include, but not be limited to, the following:
* Reviews and evaluate clinical study protocols and reports submitted in NDAs (New Drug Applications), supplemental NDAs, new INDs (Investigational New Drug), new protocols and protocol amendments, and Emergency INDs.
* The Data Scientist is responsible for reaching regulatory decisions and recommending approval of safe and effective human drugs.
* Evaluates development plans and study protocols to determine if they are safe and if the design is likely to generate evidence of effectiveness. During these evaluations, the incumbent provides advice to pharmaceutical sponsors and investigators on the design of clinical studies.
* For NDAs, the Data Scientist reviews and evaluates reports of clinical trials to determine if the data are adequate and well-controlled, and sufficient to support the efficacy and safety of the drug under investigation. Ultimately, the Data Scientist recommends approval or disapproval of the application, in conjunction with, and countersigned by, the Medical Team Leader.
* The Data Scientist reviews submissions in support of revisions to labeling of approved NDAs. This often includes new data from clinical trials. The Data Scientist with input from other scientific discipline reviewers, reviews these data to determine if the data are sufficient to justify changes in the labeling.
* The Data Scientist compiles data to prepare special reports related to the work of the Division and develops background data pertinent for government programs; attends meetings, conferences, symposia and workshops of scientific organizations to stay current in his/her field of expertise and to exchange ideas with other scientists.
* The Data Scientist undertakes other tasks as assigned, including, but not limited to, preparation of responses to requests for information from the Agency, congressional inquiries, or consumer groups; preparation and presentation to Advisory Committees or other scientific groups.
Required Experience:

EXPERIENCE REQUIREMENT:
* Master’s or Doctoral degree in Data Science, Statistics, Biostatistics, Mathematics, Computer Science, Physics, or a closely related quantitative discipline
* At least 3 years of work experience in data analytics/informatics.
* The Data Scientist shall have significant expertise in data science including deep knowledge in computer programming, databases, data visualization, and version control.
* Strong problem-solving skills and understanding of clinical relevance.
* Experience using computer languages (for example: Python, R, MATLAB, SAS, etc.) to manipulate data and draw insights from large datasets.
* Excellent written and verbal communication skills.
* Knowledge and experience with a variety of machine learning algorithms and statistical modeling (clustering, decision tree learning, ANN, KN method etc.).
* Self-motivated to learn and master new technologies and techniques.
* Able to work in a fast-paced team environment.


Reasonable Accommodation Requests:

If you are an applicant with a disability that requires a reasonable accommodation to complete any part of the application process, or are limited in the ability—or unable to use—the online application system and need an alternative method for applying, you may contact 703-994-4232 and press #1 for Human Resources.

In order to address your request the following information is needed:

* Name

* The best method for contacting you back

* The position title

* Requisition/Job Number

Upon receipt of this information we will respond to you promptly to obtain more information about your request. Information related to existing profiles or applications will not be provided via this phone number.

EOE Minorities/Females/Protected Veterans/Disabled

Company Overview:

Established in 2003, Brillient Corporation (Brillient) is a Technology and Business Solutions firm that specializes in providing mission-critical, consulting and technical services, and program/project staffing. Over 70% of Brillient’s business today is focused on financial services support to federal agencies. We base our fundamental service philosophy on understanding what matters to our clients, how it contributes to their mission success, and how we can deliver the maximum Return on Investment (ROI). On-time delivery, cost/schedule compliance, flexibility and responsiveness, quality of workmanship and client satisfaction are our imperatives - not goals.

Headquartered in Reston, VA, Brillient has over 400 employees deployed at client sites in eight (9) states across all four (4) Continental United States (CONUS) time zones (Virginia mid-Atlantic area, Missouri, California, Maryland, Texas, Pennsylvania, Alabama, Arkansas, and Washington, DC). Our capabilities include Financial and Administrative Support, Program/Project and Performance Management, Big Data Management (e.g., business intelligence and analytical support), Business Process Reengineering (BPR), Cloud Computing, Mobile Apps, Web and Applications Development, and Mission Support Services.

We have partnered with more than 16 Federal agencies over the past decade. Our clients list includes DHS (Transportation Security Administration (TSA), U.S. Citizenship and Immigration Services (USCIS) and United States Coast Guard (USCG)), SBA, Department of the Treasury (TREAS), Department of Justice (DOJ), Department of Interior (DOI), Department of Commerce (DOC), Department of Education (DoED), and Department of Energy (DOE). Teaming with Brillient means having a partner with an outstanding track record of quality deliverables, motivated high caliber personnel, and responsive customer service.
Keyword: Data Scientist
From: Brillient
Apply now",3.9,"Brillient
3.9","Silver Spring, MD","Reston, VA",201 to 500 employees,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,0,0,91,110,100.5,Brillient, MD,0,14,1,0,0,0,1,data scientist,na,6626,0
976,Data Scientist,$91K-$110K (Glassdoor est.),"Data Scientist - NLP Required Boston, MA 6 months contract + open-ended Required Skills bull Principal Data Scientist with experience in Virtual Assistants or chatbots, Natural Language Processingtext analytics, machine learning, various deep learning related technologies, predictive and prescriptive analytics. bull 3-5 years of Data Science experience after MS Degree bull Minimum of a Master's degree in Computer Science Data ScienceBusiness AnalyticsEconomics, etc. OR Ph.D. in Data Science, Mathematics, Ergonomics or relevant study is highly preferred bull Expertise in natural programming with PythonR, Python frameworkslibraries. bull SQL complex querying and database analysis is a must bull Statistical and data science programming skills, such as Python and R bull Experience in Big Data, search, NLP, and chatbot technologies such as Elasticsearch and SolrKnowledge of Deep Learning and related tools such as TensorFlow, Keras, MXNET, or H2O is preferred bull Experience deploying NLP solutions in a commercial environment bull Expertise utilizing multiple varieties and ML algorithms development and AI techniques. bull Working knowledge and experience with neural networks, NLP, Deep learning is required",3.8,"SPECTRAFORCE TECHNOLOGIES Inc.
3.8","Boston, MA","Raleigh, NC",501 to 1000 employees,2000,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),-1,0,0,91,110,100.5,SPECTRAFORCE TECHNOLOGIES Inc., MA,0,20,1,1,0,0,0,data scientist,na,1219,0
977,Data Scientist,$91K-$110K (Glassdoor est.),"Overview


Do you love numbers and finding the story in the numbers? Does the thought of tackling a complex data issue make you smile? Have you got a knack for solving problems? Do you want to help drive the results of a multi-million dollar business? If you have answered ""yes"" to these questions, the Data Scientist position at Strategic Financial Solutions may be the right fit for you.

Strategic is looking for an experienced Data Scientist with statistical and machine learning experience to join our Data Science Team, which produces models for prescriptive and predictive analytics. The person in this role would be responsible for conducting data analysis and developing predictive models by leveraging data science and machine learning to solve various business use cases, including marketing intelligence, customer segmentation, and predictive models for operations.

This is a great opportunity for someone who wants to learn all aspects of business as he/she will support our product, sales, leadership and marketing teams with insights gained from analyzing company and external data.

Candidates must have strong experience in a variety of data manipulation tools, data analysis/ mining methods to build and implement models and should be able to develop algorithms and simulation methods. A successful candidate will have the proven ability to drive business results with their data-based insights.

Responsibilities
Research and develop statistical and machine learning methodologies to solve complicated business problems
Work with stakeholders to identify opportunities by leveraging large data sets to drive business decisions. Collaborate with sales, marketing and senior executive teams for model development
Strong communication skills and ability to clearly present ideas and technical findings to key decision makers
Qualifications
Knowledge of statistical and machine learning techniques in regressions and classifications such as generalized linear models, classification trees, Random Forest, XGBoost, SVMs etc. Industry experience in such areas a definite plus.
Knowledge of stochastic process in terms of transaction matrix and equilibrium distribution, etc.
Experience in R, Python, and SQL, etc. and in variable selection and dimension reduction skills such as LASSO and PCA
Strong problem-solving skills with an emphasis on financial risk management in sales and marketing predictive analytics
Unsupervised learning experience such as k-means, hierarchical clustering, Bayesian network etc.
Excellent written and verbal communication skills for coordinating across teams
Graduate degree in Statistics, Data Science, Applied Math, Operations Research, Computer Science or other areas in STEM. Exceptional candidates with undergraduate degree will be also be seriously considered.
About Strategic:

Strategic Financial Solutions is a leading consumer finance company that specializes in helping people that have too much credit card debt. We were recently named the 21st Best Company to Work for in New York by Best Companies to Work For and have been certified as a Great Place to Work 4 times. Additional honors include being named, two times, as one of the 50 fastest growing companies in New York City and to the prestigious Inc. 500 list as one of the 500 fastest growing companies in the United States.

Please mark @talent.icims.com as a safe sender to ensure recruiter emails don't go to spam",3.9,"Strategic Financial Solutions
3.9","New York, NY","New York, NY",501 to 1000 employees,2007,Company - Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,"National Debt Relief, Freedom Financial Network",0,0,91,110,100.5,Strategic Financial Solutions, NY,1,13,1,0,0,0,1,data scientist,na,3431,2
978,Lead Data Scientist – Network Analysis and Control,$91K-$110K (Glassdoor est.),"Why choose between doing meaningful work and having a fulfilling life? At MITRE, you can have both. That's because MITRE people are committed to tackling our nation's toughest challenges—and we're committed to the long-term well-being of our employees. MITRE is different from most technology companies. We are a not-for-profit corporation chartered to work for the public interest, with no commercial conflicts to influence what we do. The Research & Development centers we operate for the government create lasting impact in fields as diverse as cybersecurity, healthcare, aviation, defense, and enterprise transformation. We're making a difference every day—working for a safer, healthier, and more secure nation and world.

MITRE’s Infrastructure and Networking Technical Center is looking for a senior technical leader with extensive data science knowledge who is excited about applying their background to communications networks to enhance automation and intelligent control. The Lead Data Scientist for Network Analysis and Control will work at the intersection of data science and network automation. With the growth of programmable networking substrates at both the control and data planes, networks are primed to move beyond predetermined configurations to operations modified by learning about the mission, environment, and current network state. This unique position will offer the opportunity to drive the direction of research in this area and impact the nation’s most important and critical infrastructure. In this role, you will be working with enterprise networks supporting our national defense and other government agencies, as well as wireless networks, satellite communications and operational technology infrastructure, all supporting critical missions.

The Lead Data Scientist must have an entrepreneurial spirit, a willingness to take risks, and a desire to advance the state of the art in networking. This position will require direct application of data science principals, experience with complex communication networks, and an understanding of network-focused data analytics and automation. If this sounds like you, and you have five plus years of professional experience in this area, then put it to work in this senior technical leadership position by joining us in MITRE’s Infrastructure and Networking Technical Center.

Key Functions:
Develop data analytics approaches to predict network behaviors or detect behavioral anomalies in the environment
Design data analytic systems to support network automation and network security initiatives and projects for multiple government agencies and sponsors
Offer technical leadership in the area of data science to government sponsors and internally within the department
Work in cross-discipline teams serving as the subject matter expert in the area of data analytics and data science
Lead innovation and research activities including internal R&D efforts
Serve as a subject matter expert and trusted advisor to government sponsors
Minimum Qualifications:
BS and 8 years related experience
Applicants selected for this position will be subject to a government security investigation and must meet eligibility requirements for access to classified information or applicants who are eligible for security clearances
Possess an active Secret level security clearance
Required Qualifications:
BS in Computer Science, Mathematics, or a similar field with at least five years of experience in relevant positions
Hands-on software development skills (Python, Scala, Java)
Experience working with Big Data tools (e.g. Spark, Hadoop, Elasticsearch, Kafka)
Prior experience working with databases (e.g., PostgreSQL, Oracle, MySQL, MongoDB, Neo4j)
Experience conducting original research using data science techniques, including machine learning, statistical modeling, and data visualization
Working knowledge of data science workflow from data wrangling and cleaning to exploratory analysis all the way through to reporting and visualization
Working knowledge of various machine learning paradigms (deep learning, reinforcement learning, neural networks, etc.) with an understanding of mathematical underpinnings of various models
Experience performing data analytics in cloud environments, particularly AWS
Understanding of traditional IP networking (including architecture, protocol design and analysis)
Demonstrated ability to take risk and achieve significant work program or organizational outcomes
Excellent written and verbal communications skills
Ability to obtain and maintain a Top-Secret and above level security clearance
Preferred Qualifications:
Advanced degree in Computer Science, Mathematics, or related field, with a focus on machine learning
Experience developing prototype data science applications and deploying at-scale against Big Data
Familiarity with programmable control plane (e.g. SDN) and data plane technologies (e.g. P4)
Exposure to operational technology (OT) networks and relevant protocols commonly leveraged in these environments (e.g. DNP3, MODBUS)
Understanding of the applicability of machine learning models to network and distributed systems
Proven track record of proposing and leading R&D initiatives and successfully transitioning to operational environment
MITRE’s workplace reflects our values. We offer competitive benefits, exceptional professional development opportunities, and a culture of innovation that embraces diversity, inclusion, flexibility, collaboration, and career growth. If this sounds like the choice you want to make, then choose MITRE—and make a difference with us. For more information please visit https://www.mitre.org/careers/working-at-mitre. U.S Citizenship is required for most positions.",3.2,"MITRE
3.2","Bedford, MA","Bedford, MA",5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,91,110,100.5,MITRE, MA,1,62,1,0,1,1,1,data scientist,senior,5730,3
979,Data Scientist,$91K-$110K (Glassdoor est.),"Role: Data Scientist

Location: Redmond, WA

Type: Contract

Visa: open

Job Description:
Must have experience on R Language, Python.
Strong experience on Azure ML, COSMOS / SCOPE, TSQL or Excel.
Ability to understand vast amounts of data, identify and fix data issues
Data analysis and presentation
Ability to thrive in a fast-paced, dynamic business environment
Excellent technical & analytical skills with strong business acumen
Thanks & Regards

Nishank Bhatt

Enterprise solution Inc.

500 E. Diehl Road, Suite 130, Naperville, IL 60563

Phone: 630-349-0259

E-Mail: nishank@enterprisesolutioninc.com",3.8,"Enterprise Solutions Inc
3.8","Redmond, WA","Naperville, IL",51 to 200 employees,2000,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),-1,0,0,91,110,100.5,Enterprise Solutions Inc, WA,0,20,1,1,0,0,1,data scientist,na,605,0
980,Sales Finance Data Analyst,$91K-$110K (Glassdoor est.),"Qualys is seeking a Sales Finance Data Analyst with strong experience in Anaplan (and other financial systems), data management and an interest in helping automate reporting and financial analysis. Responsibilities include establishing and maintaining Master Data standards and items within the Qualys systems and monitoring and validating the integrity of data as well as supporting corrective actions related to variances to standard. He/she will also help maintain systems and manage information used for financial administration and key financial metrics and reporting.

Qualys is the leading provider of Security and Compliance Cloud Software Solutions. The Qualys Cloud Platform and integrated suite of solutions helps businesses simplify security operations and lower the cost of compliance by delivering critical security intelligence on demand and automating the full spectrum of auditing, compliance and protection for IT systems and web applications.

Used by more than 9,300 customers, excluding security consulting firms, in over 100 countries, including a majority of the Forbes Global 100, the Qualys Cloud Platform performs more than 3 billion IP scans/audits a year resulting in over 1 trillion security events.

Minimum Requirements

* 2+ years of hands on experience in building Anaplan models and Anaplan administration supporting multiple business functions and users.

* High proficiency in Microsoft Excel; ability to understand and build automated Excel models from scratch; VBA, SQL and ODBC knowledge preferred

* 2+ years of experience with master data management in an ERP or CRM system; NetSuite and Salesforce preferred.

* Data organization and management skills. Technical expertise with data models, data import methodologies, database design development, and data mining; preferred experience with a BI tool

* Knowledge of Sales Finance (Revenue Forecasting and Reporting) and Sales Operations (Territory/Quota Management) functions preferred

* Bachelor’s degree in Computer Science or Accounting/Finance/Business or related field preferred

Responsibilities

* Implement, optimize, and maintain Anaplan and augment it with a separate data warehouse as needed

* Build and support complex Planning and Forecasting models using the Anaplan platform.

* Build Anaplan Visualizations

* Help set up and automate reporting and charting and analyze trends and patterns

* Create, maintain, monitor and analyze all master data in ERP & CRM and integrated solutions

* Ensure and enhance data quality and train users to ensure continuity of results

* Provide creative yet logical approaches to solving data problems

* Perform various levels of data validation across multiple systems

* Create and manage the data dictionary to support change management efforts

* Maintain policies and procedures to ensure uniform, accurate, and consistent data are present

* Provide testing support for upgrades and releases, including integration testing from various sources to target systems

* Assist in setting up hierarchies and maintain consistency across different systems

* Assist with data and analysis requests, providing detailed backups and explanations as needed

You are:

* An independent, self-motivated individual who works well under pressure with a positive, service-oriented attitude and a startup mindset of willing to do anything and everything

* Self-starter with a great work ethic and an analytical thinker with superior problem solving and decision making skills and ability to analyze and manipulate data; logical, process-based approach to problem solving with an ability to learn and apply new information

* Extremely detail-oriented and organized with prior experience having gathered, structured, monitored, and validated data to ensure data integrity and detailed documentation; has developed a habit of checking the accuracy of data and analysis several times over before submitting for review

* Excellent multi-tasker who is always “on it” with stellar time and project management skills; understands the importance of planning in advance to meet deadlines that include multiple review points and iterations

* Team player with strong interpersonal skills capable of working across functions to get buy-in on best practices

* Strong communicator, both written & verbal; reliable and responsive to email and phone communications",2.7,"Qualys
2.7","Foster City, CA","Foster City, CA",501 to 1000 employees,1999,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"NortonLifeLock, McAfee, Verisign",0,0,91,110,100.5,Qualys, CA,1,21,0,0,0,0,1,analyst,na,4385,3
